transcript_id	cluster_int	sample_id	expression_value
ANXA1_NM_000700	2	S01494	3.214741860799462
ANXA1_NM_000700	2	S01512	3.8714987006728503
ANXA1_NM_000700	2	S01524	4.347998656505872
ANXA1_NM_000700	2	S01563	5.7021200338294715
ANXA1_NM_000700	2	S01578	5.293444059187092
ANXA1_NM_000700	2	S01698	5.242160408021608
ANXA1_NM_000700	2	S01728	5.501646139530841
ANXA1_NM_000700	2	S01861	5.661450337225523
ANXA1_NM_000700	2	S01864	5.2284762502349915
ANXA1_NM_000700	2	S01873	6.664468618143152
ANXA1_NM_000700	2	S02065	2.9599704126031985
ANXA1_NM_000700	2	S02093	6.560649236995989
ANXA1_NM_000700	2	S02120	4.141293812024974
ANXA1_NM_000700	2	S02139	4.23328220961623
ANXA1_NM_000700	2	S02163	4.074608188761443
ANXA1_NM_000700	2	S02234	4.924864748406127
ANXA1_NM_000700	2	S02241	3.910377699911031
ANXA1_NM_000700	2	S02242	5.354706034513249
ANXA1_NM_000700	2	S02243	3.9546616208378977
ANXA1_NM_000700	2	S02244	4.699135154125775
ANXA1_NM_000700	2	S02248	4.7004508157525695
ANXA1_NM_000700	2	S02249	5.919375839476772
ANXA1_NM_000700	2	S02256	5.339807255731601
ANXA1_NM_000700	2	S02284	5.006271090947524
ANXA1_NM_000700	2	S02285	2.335777641758724
ANXA1_NM_000700	2	S02287	3.526206562430024
ANXA1_NM_000700	2	S02289	3.886676950646331
ANXA1_NM_000700	2	S02290	3.8168658996552733
ANXA1_NM_000700	2	S02291	5.515422309594967
ANXA1_NM_000700	2	S02293	2.588286485092298
ANXA1_NM_000700	2	S02294	2.3424551869822
ANXA1_NM_000700	2	S02295	3.4649949272654283
ANXA1_NM_000700	2	S02297	3.810268283448179
ANXA1_NM_000700	2	S02299	5.2201790212694394
ANXA1_NM_000700	2	S02322	4.635905268629698
ANXA1_NM_000700	2	S02342	3.6089629642850225
ANXA1_NM_000700	2	S02347	4.7154596184840765
ANXA1_NM_000700	2	S02350	6.25912180605768
ANXA1_NM_000700	2	S02351	3.786836791029083
ANXA1_NM_000700	2	S02352	4.617557091431867
ANXA1_NM_000700	2	S02353	4.004950759951045
ANXA1_NM_000700	2	S02354	4.15259718112848
ANXA1_NM_000700	2	S02360	4.737751648783059
ANXA1_NM_000700	2	S02376	5.311681116314544
ANXA1_NM_000700	2	S02378	6.253794549751049
ANXA1_NM_000700	2	S02382	5.613543439593969
ANXA1_NM_000700	2	S02397	4.802379359131734
ANXA1_NM_000700	1	S00829	11.527867927358246
ANXA1_NM_000700	1	S00837	9.577190877032507
ANXA1_NM_000700	1	S01542	8.776442902616495
ANXA1_NM_000700	1	S01556	11.029259615315675
ANXA1_NM_000700	1	S01792	6.85821727927532
ANXA1_NM_000700	1	S02194	7.122372471192628
ANXA1_NM_000700	1	S02209	8.409013240058737
ANXA1_NM_000700	1	S02246	7.7547271938082964
ANXA1_NM_000700	1	S02255	10.091356042526368
ANXA1_NM_000700	1	S02286	7.7404081721557985
ANXA1_NM_000700	1	S02288	8.710138300878782
ANXA1_NM_000700	1	S02296	10.91542379760672
ANXA1_NM_000700	1	S02298	8.325809129728626
ANXA1_NM_000700	1	S02328	7.274671671347515
ANXA1_NM_000700	1	S02375	9.327307870384741
API5_NM_006595	2	S00022	3.7822827430128885
API5_NM_006595	2	S00035	4.797272432029972
API5_NM_006595	2	S00050	4.1200864706725255
API5_NM_006595	2	S00213	4.436521668477535
API5_NM_006595	2	S00356	3.9343089046304174
API5_NM_006595	2	S00472	3.7164971119898973
API5_NM_006595	2	S00501	4.05687827969322
API5_NM_006595	2	S00825	4.136642568159267
API5_NM_006595	2	S00827	4.110221238828497
API5_NM_006595	2	S00829	5.45983158317884
API5_NM_006595	2	S00830	2.95251808533035
API5_NM_006595	2	S00831	4.6144801723384195
API5_NM_006595	2	S00832	5.1472212092387934
API5_NM_006595	2	S00836	3.7497380540622114
API5_NM_006595	2	S00837	4.405679288106085
API5_NM_006595	2	S00838	4.575124719721411
API5_NM_006595	2	S01242	4.778986496606286
API5_NM_006595	2	S01248	4.80710758170653
API5_NM_006595	2	S01297	4.979609254041862
API5_NM_006595	2	S01366	4.1912388923055515
API5_NM_006595	2	S01453	4.6316689072102974
API5_NM_006595	2	S01494	4.161097610695034
API5_NM_006595	2	S01556	5.042994463618412
API5_NM_006595	2	S01563	4.329123596291566
API5_NM_006595	2	S01698	4.274910169063669
API5_NM_006595	2	S01728	3.6038814828842076
API5_NM_006595	2	S01792	4.511929718895199
API5_NM_006595	2	S01861	4.604640696184659
API5_NM_006595	2	S01864	3.994154274620523
API5_NM_006595	2	S01873	4.840805613005146
API5_NM_006595	2	S02065	4.272097860784928
API5_NM_006595	2	S02093	4.265436896049098
API5_NM_006595	2	S02120	4.6269355252931454
API5_NM_006595	2	S02139	4.235520289362623
API5_NM_006595	2	S02163	3.956028764996463
API5_NM_006595	2	S02194	4.813232221470836
API5_NM_006595	2	S02209	4.180394549831763
API5_NM_006595	2	S02234	3.6195421313082417
API5_NM_006595	2	S02243	4.116996795479765
API5_NM_006595	2	S02244	4.7667488572753385
API5_NM_006595	2	S02246	3.8162822582247853
API5_NM_006595	2	S02248	5.01993760060671
API5_NM_006595	2	S02249	4.684151084216118
API5_NM_006595	2	S02255	4.033546341184517
API5_NM_006595	2	S02256	4.6830900581504755
API5_NM_006595	2	S02284	4.7301997445127215
API5_NM_006595	2	S02286	4.723105259044284
API5_NM_006595	2	S02288	4.650057970945131
API5_NM_006595	2	S02289	4.893852410782144
API5_NM_006595	2	S02290	4.6748786652165375
API5_NM_006595	2	S02291	4.338210455017357
API5_NM_006595	2	S02293	4.719654402984563
API5_NM_006595	2	S02294	4.301858309429795
API5_NM_006595	2	S02296	3.7703427811489627
API5_NM_006595	2	S02297	3.3751186904876147
API5_NM_006595	2	S02298	3.660563585545184
API5_NM_006595	2	S02299	3.837791902305852
API5_NM_006595	2	S02322	4.071711192583415
API5_NM_006595	2	S02328	4.93440798872194
API5_NM_006595	2	S02342	4.001838264532363
API5_NM_006595	2	S02347	3.497867800293405
API5_NM_006595	2	S02350	3.8486880323597057
API5_NM_006595	2	S02351	3.6593195040334807
API5_NM_006595	2	S02352	3.7300312329960366
API5_NM_006595	2	S02353	3.5228718064233
API5_NM_006595	2	S02354	3.74604398299834
API5_NM_006595	2	S02360	4.559412273117901
API5_NM_006595	2	S02376	4.817275331650668
API5_NM_006595	2	S02378	4.478072266310424
API5_NM_006595	2	S02382	2.70021330823128
API5_NM_006595	2	S02397	2.7968240658298074
API5_NM_006595	1	S01512	1.5729721057818729
API5_NM_006595	1	S01524	1.7312236617312745e-5
API5_NM_006595	1	S01542	1.1973871930574963e-4
API5_NM_006595	1	S01578	5.770768621871905e-6
API5_NM_006595	1	S02241	3.1014609428068213e-4
API5_NM_006595	1	S02242	7.213294873590931e-5
API5_NM_006595	1	S02285	0.7956431166840966
API5_NM_006595	1	S02287	0.03888282820904385
API5_NM_006595	1	S02295	1.1541098689330683e-4
API5_NM_006595	1	S02375	0.73291517381351
API5_NM_001243747	1	S00022	7.213457170864175e-6
API5_NM_001243747	1	S00035	9.088692466782825e-5
API5_NM_001243747	1	S00050	1.4426943194232382e-6
API5_NM_001243747	1	S00213	0
API5_NM_001243747	1	S00356	0
API5_NM_001243747	1	S00472	1.4426943194232382e-6
API5_NM_001243747	1	S00501	0
API5_NM_001243747	1	S00825	1.154151416112816e-5
API5_NM_001243747	1	S00827	4.3280786305164765e-6
API5_NM_001243747	1	S00829	1.4426943194232382e-6
API5_NM_001243747	1	S00830	0
API5_NM_001243747	1	S00831	0
API5_NM_001243747	1	S00832	0
API5_NM_001243747	1	S00836	2.8853871964746634e-6
API5_NM_001243747	1	S00837	0
API5_NM_001243747	1	S00838	4.1687863075583355e-4
API5_NM_001243747	1	S01242	0
API5_NM_001243747	1	S01248	0
API5_NM_001243747	1	S01297	1.2984196939094945e-5
API5_NM_001243747	1	S01366	0
API5_NM_001243747	1	S01453	0
API5_NM_001243747	1	S01494	0
API5_NM_001243747	1	S01556	4.0394895618871634e-5
API5_NM_001243747	1	S01563	0
API5_NM_001243747	1	S01698	0
API5_NM_001243747	1	S01728	2.8853871964746634e-6
API5_NM_001243747	1	S01792	0
API5_NM_001243747	1	S01861	1.586955816734452e-5
API5_NM_001243747	1	S01864	0
API5_NM_001243747	1	S01873	0
API5_NM_001243747	1	S02065	0.7259330668890293
API5_NM_001243747	1	S02093	0.04101583451946975
API5_NM_001243747	1	S02120	1.4426943194232382e-6
API5_NM_001243747	1	S02139	1.0098829940489416e-5
API5_NM_001243747	1	S02194	2.8853871964746634e-6
API5_NM_001243747	1	S02234	1.0098829940489416e-5
API5_NM_001243747	1	S02243	1.4426943194232382e-6
API5_NM_001243747	1	S02246	0
API5_NM_001243747	1	S02248	0
API5_NM_001243747	1	S02249	4.0394895618871634e-5
API5_NM_001243747	1	S02255	0
API5_NM_001243747	1	S02256	1.4426943194232382e-6
API5_NM_001243747	1	S02284	0.2592797193288103
API5_NM_001243747	1	S02288	0.40476364035342943
API5_NM_001243747	1	S02289	0
API5_NM_001243747	1	S02290	4.0394895618871634e-5
API5_NM_001243747	1	S02291	1.0098511842433765e-4
API5_NM_001243747	1	S02293	2.005206748193387e-4
API5_NM_001243747	1	S02297	0.8914868480457111
API5_NM_001243747	1	S02298	5.770664751036011e-5
API5_NM_001243747	1	S02299	2.8853871964746634e-6
API5_NM_001243747	1	S02322	5.193608662794415e-5
API5_NM_001243747	1	S02328	0
API5_NM_001243747	1	S02342	0
API5_NM_001243747	1	S02347	4.3280786305164765e-6
API5_NM_001243747	1	S02350	0
API5_NM_001243747	1	S02351	0
API5_NM_001243747	1	S02352	1.4426943194232382e-6
API5_NM_001243747	1	S02353	2.538919853570019e-4
API5_NM_001243747	1	S02354	1.2984196939094945e-5
API5_NM_001243747	1	S02360	1.4426943194232382e-6
API5_NM_001243747	1	S02376	0
API5_NM_001243747	1	S02378	2.0197589189591165e-05
API5_NM_001243747	2	S01512	3.3795613567825717
API5_NM_001243747	2	S01524	4.941064043871006
API5_NM_001243747	2	S01542	4.4195928230306185
API5_NM_001243747	2	S01578	5.371231256979375
API5_NM_001243747	2	S02163	2.01282250829124
API5_NM_001243747	2	S02209	2.9932196555058965
API5_NM_001243747	2	S02241	4.3302428656182315
API5_NM_001243747	2	S02242	3.787390670891787
API5_NM_001243747	2	S02244	1.8071694207698659
API5_NM_001243747	2	S02285	3.0882654353190953
API5_NM_001243747	2	S02286	1.9972779535123455
API5_NM_001243747	2	S02287	3.1702471673609223
API5_NM_001243747	2	S02294	2.6920812133337853
API5_NM_001243747	2	S02295	4.489780539457302
API5_NM_001243747	2	S02296	3.8445664305281366
API5_NM_001243747	2	S02375	3.3622370188372193
API5_NM_001243747	2	S02382	2.811279891602544
API5_NM_001243747	2	S02397	3.317822118220726
APLP2_NM_001142278	1	S00022	0.1118846545324389
APLP2_NM_001142278	1	S00035	0
APLP2_NM_001142278	1	S00050	0
APLP2_NM_001142278	1	S00213	0
APLP2_NM_001142278	1	S00356	0
APLP2_NM_001142278	1	S00472	0.15728823593543978
APLP2_NM_001142278	1	S00501	0.1506298600323814
APLP2_NM_001142278	1	S00825	0
APLP2_NM_001142278	1	S00827	0
APLP2_NM_001142278	1	S00829	0.09542352382844327
APLP2_NM_001142278	1	S00830	0
APLP2_NM_001142278	1	S00831	0
APLP2_NM_001142278	1	S00832	0
APLP2_NM_001142278	1	S00836	0
APLP2_NM_001142278	1	S00837	0
APLP2_NM_001142278	1	S00838	0
APLP2_NM_001142278	1	S01242	0.10678514940170962
APLP2_NM_001142278	1	S01248	0
APLP2_NM_001142278	1	S01297	0.09620651944659556
APLP2_NM_001142278	1	S01366	0
APLP2_NM_001142278	1	S01453	0
APLP2_NM_001142278	1	S01494	0.10209773957672849
APLP2_NM_001142278	1	S01512	0.022123466383346672
APLP2_NM_001142278	1	S01556	0
APLP2_NM_001142278	1	S01563	0.20984634901991714
APLP2_NM_001142278	1	S01698	0.09529928546470857
APLP2_NM_001142278	1	S01728	0.2097365739586259
APLP2_NM_001142278	1	S01792	0
APLP2_NM_001142278	1	S01861	0.2578180599786395
APLP2_NM_001142278	1	S01864	0
APLP2_NM_001142278	1	S01873	0
APLP2_NM_001142278	1	S02065	0.12710892821895203
APLP2_NM_001142278	1	S02093	0.19652395455321237
APLP2_NM_001142278	1	S02120	0
APLP2_NM_001142278	1	S02139	0
APLP2_NM_001142278	1	S02163	0
APLP2_NM_001142278	1	S02194	0
APLP2_NM_001142278	1	S02209	0.24987732640235397
APLP2_NM_001142278	1	S02234	0
APLP2_NM_001142278	1	S02243	0
APLP2_NM_001142278	1	S02244	0
APLP2_NM_001142278	1	S02246	0
APLP2_NM_001142278	1	S02248	0
APLP2_NM_001142278	1	S02249	0
APLP2_NM_001142278	1	S02255	0
APLP2_NM_001142278	1	S02256	0
APLP2_NM_001142278	1	S02284	0.21310211940699078
APLP2_NM_001142278	1	S02285	0.08975304060296976
APLP2_NM_001142278	1	S02286	0
APLP2_NM_001142278	1	S02287	0.6924468386063256
APLP2_NM_001142278	1	S02288	0.19681726444285935
APLP2_NM_001142278	1	S02289	0
APLP2_NM_001142278	1	S02290	0
APLP2_NM_001142278	1	S02291	0
APLP2_NM_001142278	1	S02293	0
APLP2_NM_001142278	1	S02294	0
APLP2_NM_001142278	1	S02295	1.7193455565559634
APLP2_NM_001142278	1	S02296	0
APLP2_NM_001142278	1	S02297	0
APLP2_NM_001142278	1	S02298	0.1463671756567463
APLP2_NM_001142278	1	S02299	0
APLP2_NM_001142278	1	S02322	0
APLP2_NM_001142278	1	S02328	0
APLP2_NM_001142278	1	S02342	0
APLP2_NM_001142278	1	S02347	0
APLP2_NM_001142278	1	S02350	0
APLP2_NM_001142278	1	S02351	0
APLP2_NM_001142278	1	S02352	0
APLP2_NM_001142278	1	S02353	0
APLP2_NM_001142278	1	S02354	0
APLP2_NM_001142278	1	S02360	0.1002591479512099
APLP2_NM_001142278	1	S02375	0
APLP2_NM_001142278	1	S02376	0
APLP2_NM_001142278	1	S02378	0
APLP2_NM_001142278	1	S02397	0.01293332355956412
APLP2_NM_001142278	2	S01524	6.0997622790994095
APLP2_NM_001142278	2	S01542	3.76223186436417
APLP2_NM_001142278	2	S01578	5.428088778126324
APLP2_NM_001142278	2	S02241	2.6725317014499343
APLP2_NM_001142278	2	S02242	2.536075286713708
APLP2_NM_001142278	2	S02382	2.3545283274506223
APOD_NM_001647	1	S00022	1.8291797991097183
APOD_NM_001647	1	S00213	2.4160154952891397
APOD_NM_001647	1	S00472	3.02725492336648
APOD_NM_001647	1	S00827	2.2131606136954565
APOD_NM_001647	1	S00829	1.6033972757842139
APOD_NM_001647	1	S00830	1.8307583134858625
APOD_NM_001647	1	S00831	1.9857372168763614
APOD_NM_001647	1	S00832	2.6943832408185813
APOD_NM_001647	1	S00837	2.5075206606650187
APOD_NM_001647	1	S00838	3.5265821794910273
APOD_NM_001647	1	S01242	1.230147665947696
APOD_NM_001647	1	S01248	3.0595023779365005
APOD_NM_001647	1	S01297	2.2414192090101257
APOD_NM_001647	1	S01366	0.49230135218321175
APOD_NM_001647	1	S01453	2.8809636555383697
APOD_NM_001647	1	S01494	1.5690924486349902
APOD_NM_001647	1	S01512	2.7236131666098204
APOD_NM_001647	1	S01542	0.5257471750476425
APOD_NM_001647	1	S01556	2.069279399856709
APOD_NM_001647	1	S01563	2.9496861979648292
APOD_NM_001647	1	S01578	3.368317174485588
APOD_NM_001647	1	S01698	2.015758024558705
APOD_NM_001647	1	S01792	2.1295303148984712
APOD_NM_001647	1	S01873	3.7062653065478397
APOD_NM_001647	1	S02065	1.7163676032941824
APOD_NM_001647	1	S02093	3.1212276439292017
APOD_NM_001647	1	S02120	0.3097315007156359
APOD_NM_001647	1	S02139	0.8090521814575031
APOD_NM_001647	1	S02163	2.9389312370418272
APOD_NM_001647	1	S02194	3.0202426013884764
APOD_NM_001647	1	S02209	2.9501772328573885
APOD_NM_001647	1	S02241	1.285627113790089
APOD_NM_001647	1	S02243	2.3242720119352875
APOD_NM_001647	1	S02244	1.3944647525393685
APOD_NM_001647	1	S02249	2.9892298543215006
APOD_NM_001647	1	S02255	2.6849152131559535
APOD_NM_001647	1	S02256	0.817423517392944
APOD_NM_001647	1	S02284	2.811362104997457
APOD_NM_001647	1	S02285	0.4467284036137765
APOD_NM_001647	1	S02286	0.8487941759775495
APOD_NM_001647	1	S02287	0.8307250567033889
APOD_NM_001647	1	S02288	1.2625293741837875
APOD_NM_001647	1	S02289	2.675696266057502
APOD_NM_001647	1	S02290	2.2764668883456283
APOD_NM_001647	1	S02291	1.9226507606997805
APOD_NM_001647	1	S02293	2.1704731214216486
APOD_NM_001647	1	S02294	1.890999149790775
APOD_NM_001647	1	S02295	0.9650934723260757
APOD_NM_001647	1	S02296	2.2395935651286147
APOD_NM_001647	1	S02299	2.828087219047057
APOD_NM_001647	1	S02322	0.8529464683781927
APOD_NM_001647	1	S02328	2.576473765104831
APOD_NM_001647	1	S02342	0.5528875561021475
APOD_NM_001647	1	S02347	1.405447843707535
APOD_NM_001647	1	S02350	1.7785870764619998
APOD_NM_001647	1	S02351	1.0224885504533963
APOD_NM_001647	1	S02352	2.2605646834611677
APOD_NM_001647	1	S02354	3.4366256024184527
APOD_NM_001647	1	S02375	1.774683761573286
APOD_NM_001647	1	S02376	2.0871776686360355
APOD_NM_001647	1	S02378	2.433154425090912
APOD_NM_001647	1	S02397	2.8023690185290078
APOD_NM_001647	2	S00035	7.8775234123782125
APOD_NM_001647	2	S00050	4.105393130893789
APOD_NM_001647	2	S00356	4.401186723208242
APOD_NM_001647	2	S00501	4.792418105794241
APOD_NM_001647	2	S00825	5.641548919098733
APOD_NM_001647	2	S00836	4.17430254330418
APOD_NM_001647	2	S01524	4.646853878942683
APOD_NM_001647	2	S01728	8.083404863730655
APOD_NM_001647	2	S01861	6.873370284014458
APOD_NM_001647	2	S01864	4.617175039669275
APOD_NM_001647	2	S02234	4.042530528092342
APOD_NM_001647	2	S02242	4.724868514686396
APOD_NM_001647	2	S02246	6.821110668029261
APOD_NM_001647	2	S02248	4.202809492125013
APOD_NM_001647	2	S02297	5.409652294858034
APOD_NM_001647	2	S02298	7.943106709789854
APOD_NM_001647	2	S02353	8.155415311796995
APOD_NM_001647	2	S02360	3.9544382905508035
APOD_NM_001647	2	S02382	7.840098107772357
APOE_NM_000041	2	S00022	5.249521190566201
APOE_NM_000041	2	S00035	5.902715170540789
APOE_NM_000041	2	S00050	6.4169174130100455
APOE_NM_000041	2	S00356	6.520367242764967
APOE_NM_000041	2	S00472	6.101217236271575
APOE_NM_000041	2	S00827	6.090730660684762
APOE_NM_000041	2	S00832	4.951056197291548
APOE_NM_000041	2	S00838	5.875691611751029
APOE_NM_000041	2	S01366	5.439463567990981
APOE_NM_000041	2	S01512	4.6378710344676195
APOE_NM_000041	2	S01524	5.967203198591101
APOE_NM_000041	2	S01542	6.6251535725594515
APOE_NM_000041	2	S01728	5.095624882039855
APOE_NM_000041	2	S01792	3.1847262071355327
APOE_NM_000041	2	S02065	4.278750510989818
APOE_NM_000041	2	S02120	5.1865401741656045
APOE_NM_000041	2	S02139	3.634023976935589
APOE_NM_000041	2	S02163	4.293973688324027
APOE_NM_000041	2	S02194	5.971175648548022
APOE_NM_000041	2	S02241	4.911940796698676
APOE_NM_000041	2	S02243	6.310303761912042
APOE_NM_000041	2	S02256	5.33304440391444
APOE_NM_000041	2	S02285	5.182446001459114
APOE_NM_000041	2	S02286	6.115684589927522
APOE_NM_000041	2	S02287	4.452977537515617
APOE_NM_000041	2	S02289	4.109937187825238
APOE_NM_000041	2	S02290	6.60303579469951
APOE_NM_000041	2	S02293	5.308113278490149
APOE_NM_000041	2	S02294	5.158611707733682
APOE_NM_000041	2	S02295	4.77941732593387
APOE_NM_000041	2	S02297	3.935808592662434
APOE_NM_000041	2	S02298	5.796981840197085
APOE_NM_000041	2	S02322	4.585208940074546
APOE_NM_000041	2	S02351	5.595575268340462
APOE_NM_000041	2	S02352	6.089080722441348
APOE_NM_000041	2	S02353	4.268636500455404
APOE_NM_000041	2	S02360	5.0588576212266965
APOE_NM_000041	2	S02376	6.120542716538536
APOE_NM_000041	2	S02382	5.026051965229218
APOE_NM_000041	1	S00213	8.823300358593434
APOE_NM_000041	1	S00501	7.811361848087895
APOE_NM_000041	1	S00825	8.549060732728943
APOE_NM_000041	1	S00829	7.7361245283470375
APOE_NM_000041	1	S00830	9.077761053933951
APOE_NM_000041	1	S00831	7.8674331955784345
APOE_NM_000041	1	S00836	7.837930630865272
APOE_NM_000041	1	S00837	9.448607791359677
APOE_NM_000041	1	S01242	8.19731008431472
APOE_NM_000041	1	S01248	7.781681005277604
APOE_NM_000041	1	S01297	7.334317984693444
APOE_NM_000041	1	S01453	7.373526415729566
APOE_NM_000041	1	S01494	7.196725060786028
APOE_NM_000041	1	S01556	7.4252494783569185
APOE_NM_000041	1	S01563	9.346870484600775
APOE_NM_000041	1	S01578	9.301265253838382
APOE_NM_000041	1	S01698	7.644512466726642
APOE_NM_000041	1	S01861	8.003461692989239
APOE_NM_000041	1	S01864	9.863240033346791
APOE_NM_000041	1	S01873	10.313994037658247
APOE_NM_000041	1	S02093	8.570648872475788
APOE_NM_000041	1	S02209	9.314560586930346
APOE_NM_000041	1	S02234	7.10060978085146
APOE_NM_000041	1	S02242	8.529684321211022
APOE_NM_000041	1	S02244	7.362951992360673
APOE_NM_000041	1	S02246	7.477070141192143
APOE_NM_000041	1	S02248	7.5167322177243046
APOE_NM_000041	1	S02249	9.39528134714787
APOE_NM_000041	1	S02255	9.701557720295234
APOE_NM_000041	1	S02284	6.867291096787712
APOE_NM_000041	1	S02288	8.381456430146994
APOE_NM_000041	1	S02291	7.537816325166539
APOE_NM_000041	1	S02296	9.264329995243648
APOE_NM_000041	1	S02299	8.515715605356801
APOE_NM_000041	1	S02328	9.6862133602716
APOE_NM_000041	1	S02342	7.329132568247753
APOE_NM_000041	1	S02347	9.156573585072689
APOE_NM_000041	1	S02350	8.682299395245483
APOE_NM_000041	1	S02354	8.32285653101161
APOE_NM_000041	1	S02375	9.65646776806852
APOE_NM_000041	1	S02378	8.239350302297222
APOE_NM_000041	1	S02397	6.839833648417312
APP_NM_201414	2	S00022	5.543693838288992
APP_NM_201414	2	S00035	5.088972637537666
APP_NM_201414	2	S00050	4.834453351973743
APP_NM_201414	2	S00213	4.040918724970603
APP_NM_201414	2	S00356	6.301655317070503
APP_NM_201414	2	S00472	5.86025021055352
APP_NM_201414	2	S00501	4.602302463733939
APP_NM_201414	2	S00825	6.2881868904668226
APP_NM_201414	2	S00827	5.550047967043901
APP_NM_201414	2	S00829	4.52267725006174
APP_NM_201414	2	S00830	5.895198390607927
APP_NM_201414	2	S00831	4.49013366201446
APP_NM_201414	2	S00832	4.9467869950420065
APP_NM_201414	2	S00836	7.08580703533898
APP_NM_201414	2	S01248	4.8939397556771835
APP_NM_201414	2	S01297	3.9138085369401794
APP_NM_201414	2	S01366	5.650603740197111
APP_NM_201414	2	S01453	6.737078300313749
APP_NM_201414	2	S01494	6.632609942498779
APP_NM_201414	2	S01512	5.637769622419414
APP_NM_201414	2	S01542	4.044376632039853
APP_NM_201414	2	S01563	4.200504353446521
APP_NM_201414	2	S01698	4.662991588438933
APP_NM_201414	2	S01728	6.101028090725504
APP_NM_201414	2	S01792	3.5373084933512016
APP_NM_201414	2	S01861	5.118376339112135
APP_NM_201414	2	S01864	5.247061636630024
APP_NM_201414	2	S01873	5.102359988370887
APP_NM_201414	2	S02065	4.342583189499775
APP_NM_201414	2	S02093	4.36221737748717
APP_NM_201414	2	S02120	5.880362278349226
APP_NM_201414	2	S02139	5.246993255795817
APP_NM_201414	2	S02163	5.192032366011946
APP_NM_201414	2	S02194	5.305441630368002
APP_NM_201414	2	S02209	3.77909158879384
APP_NM_201414	2	S02234	5.008791631304148
APP_NM_201414	2	S02241	4.705010252981825
APP_NM_201414	2	S02242	5.1586157467636085
APP_NM_201414	2	S02243	4.464426490782892
APP_NM_201414	2	S02244	4.534323117010539
APP_NM_201414	2	S02248	5.425801675935151
APP_NM_201414	2	S02249	3.749909641332287
APP_NM_201414	2	S02256	7.070485933699781
APP_NM_201414	2	S02284	4.573483597048737
APP_NM_201414	2	S02285	4.3083317483795
APP_NM_201414	2	S02286	4.284676989871453
APP_NM_201414	2	S02287	4.228980263292553
APP_NM_201414	2	S02289	5.425821812885696
APP_NM_201414	2	S02290	4.31910486547559
APP_NM_201414	2	S02293	5.073636029469745
APP_NM_201414	2	S02294	5.06028521846302
APP_NM_201414	2	S02295	5.497063027873612
APP_NM_201414	2	S02296	4.12436949607905
APP_NM_201414	2	S02297	7.49525544453835
APP_NM_201414	2	S02298	5.149535779681877
APP_NM_201414	2	S02299	4.433560405010642
APP_NM_201414	2	S02322	5.787137271116998
APP_NM_201414	2	S02328	4.065158675128547
APP_NM_201414	2	S02342	4.59513959902923
APP_NM_201414	2	S02347	4.2769581351333565
APP_NM_201414	2	S02350	5.894395804233416
APP_NM_201414	2	S02351	5.464544116708057
APP_NM_201414	2	S02352	3.896426864794941
APP_NM_201414	2	S02353	4.070294862623455
APP_NM_201414	2	S02354	4.563798779081856
